Name,Postcode,Workers_count,Latitude,Longitude
"Postcode 40046, SW20 9HL",SW20 9HL,4,51.395433,-0.224312976
"Postcode 40047, SW2 1HF",SW2 1HF,56,51.447709,-0.124582976
"Postcode 40048, SW2 1BT",SW2 1BT,2,51.455586,-0.114486976
"Postcode 40049, SW3 1QE",SW3 1QE,44,51.498357,-0.163911975
"Postcode 40050, SW3 1LA",SW3 1LA,18,51.497667,-0.166949975
"Postcode 40051, SW5 0SF",SW5 0SF,7,51.49442,-0.192982975
"Postcode 40052, SW9 7EJ",SW9 7EJ,1,51.466223,-0.104344976
"Postcode 40053, TW7 4BH",TW7 4BH,60,51.477378,-0.352824975
"Postcode 40054, UB8 2QD",UB8 2QD,1,51.53836,-0.486037976
"Postcode 40055, UB8 2AN",UB8 2AN,169,51.532419,-0.482831975
"Postcode 40056, UB10 8QD",UB10 8QD,13,51.557515,-0.451068976
"Postcode 40057, N1 2XD",N1 2XD,16,51.544094,-0.102237975
"Postcode 40058, TW11 8HF",TW11 8HF,2,51.42773,-0.330486976
"Postcode 40059, TW11 8RF",TW11 8RF,73,51.425906,-0.338867977
"Postcode 40060, TW11 8UF",TW11 8UF,10,51.432629,-0.346233976
"Postcode 40061, TW12 1QU",TW12 1QU,61,51.427818,-0.362259976
"Postcode 40062, TW12 1SL",TW12 1SL,20,51.426747,-0.364110975
"Postcode 40063, TW12 1PB",TW12 1PB,1,51.426645,-0.355555975
"Postcode 40064, TW12 2HD",TW12 2HD,207,51.415759,-0.379041976
"Postcode 40065, TN16 2HR",TN16 2HR,1,51.298661,0.060668024
"Postcode 40066, UB5 5FE",UB5 5FE,85,51.550206,-0.377989975
"Postcode 40067, W7 3TH",W7 3TH,30,51.508671,-0.339987975
"Postcode 40068, UB8 1LE",UB8 1LE,107,51.544095,-0.474151976
"Postcode 40069, UB8 1LH",UB8 1LH,172,51.545962,-0.480780976
"Postcode 40070, W10 5BU",W10 5BU,179,51.526502,-0.214955976
"Postcode 40071, W10 5YB",W10 5YB,7,51.522605,-0.210115976
"Postcode 40072, W11 4UT",W11 4UT,146,51.505681,-0.210159976
"Postcode 40073, W11 4QG",W11 4QG,11,51.506645,-0.209098976
"Postcode 40074, SE9 6DS",SE9 6DS,1,51.455756,0.042358024
"Postcode 40075, SE9 6NZ",SE9 6NZ,36,51.462784,0.042586024
"Postcode 40076, N1 8LR",N1 8LR,17,51.537721,-0.099618975
"Postcode 40077, SW17 0SQ",SW17 0SQ,5,51.430006,-0.166871976
"Postcode 40078, SW17 0RB",SW17 0RB,5,51.42754,-0.175971975
"Postcode 40079, EN2 7HX",EN2 7HX,17,51.651808,-0.121576975
"Postcode 40080, HA1 2AQ",HA1 2AQ,2,51.583954,-0.332475976
"Postcode 40081, HA2 7HD",HA2 7HD,245,51.577651,-0.368295976
"Postcode 40082, NW3 5LB",NW3 5LB,21,51.545585,-0.176392975
"Postcode 40083, W1U 2PA",W1U 2PA,1,51.517811,-0.150978976
"Postcode 40084, W1C 2DT",W1C 2DT,36,51.514861,-0.144093976
"Postcode 40085, HA9 8EL",HA9 8EL,7,51.560733,-0.292194976
"Postcode 40086, HA9 8PN",HA9 8PN,39,51.569859,-0.295877976
"Postcode 40087, HA9 8HE",HA9 8HE,133,51.561835,-0.286200975
"Postcode 40088, SE5 7DG",SE5 7DG,28,51.47539,-0.079671975
"Postcode 40089, W11 2HR",W11 2HR,186,51.512788,-0.210904976
"Postcode 40090, W11 2RS",W11 2RS,77,51.514682,-0.196576976
"Postcode 40091, W11 2AH",W11 2AH,9,51.516164,-0.199443976
"Postcode 40092, HA0 1ER",HA0 1ER,32,51.533405,-0.305241976
"Postcode 40093, HA0 2HB",HA0 2HB,222,51.552133,-0.311224976
"Postcode 40094, HA0 4LW",HA0 4LW,24,51.541183,-0.297728976
"Postcode 40095, HA1 3AA",HA1 3AA,22,51.577778,-0.334490976
"Postcode 40096, HA2 6EW",HA2 6EW,53,51.589512,-0.367711975
"Postcode 40097, HA1 4UQ",HA1 4UQ,5,51.59297,-0.341110976
"Postcode 40098, HA1 4ER",HA1 4ER,21,51.578828,-0.344454975
"Postcode 40099, HA4 6LS",HA4 6LS,49,51.562621,-0.413932976
"Postcode 40100, HA5 1TR",HA5 1TR,8,51.581424,-0.384282976
"Postcode 40101, HA5 2QN",HA5 2QN,18,51.582709,-0.401296975
"Postcode 40102, HA5 3YA",HA5 3YA,83,51.613019,-0.400477975
"Postcode 40103, HA5 3HH",HA5 3HH,2,51.595808,-0.382053975
"Postcode 40104, HA5 3BZ",HA5 3BZ,98,51.59827,-0.379338976
"Postcode 40105, HA7 4HP",HA7 4HP,1,51.613474,-0.305761976
"Postcode 40106, HA8 9AA",HA8 9AA,51,51.610589,-0.276400975
"Postcode 40107, HA9 7AJ",HA9 7AJ,614,51.552159,-0.296222976
"Postcode 40108, E16 4SP",E16 4SP,47,51.520538,0.002285024
"Postcode 40109, E16 4NN",E16 4NN,3,51.522068,0.006951025
"Postcode 40110, E16 4ED",E16 4ED,1,51.517382,0.028942024
"Postcode 40111, SW7 4RH",SW7 4RH,5,51.496039,-0.183587976
"Postcode 40112, SW7 4PG",SW7 4PG,44,51.495375,-0.182586975
"Postcode 40113, SW7 5JU",SW7 5JU,1,51.49446,-0.179280976
"Postcode 40114, SW7 5HZ",SW7 5HZ,5,51.49815,-0.180602976
"Postcode 40115, N14 4DA",N14 4DA,12,51.638198,-0.135405976
"Postcode 40116, N1 6JG",N1 6JG,26,51.530873,-0.083983976
"Postcode 40117, N16 0NH",N16 0NH,1,51.561797,-0.077360976
"Postcode 40118, N16 0QP",N16 0QP,63,51.564194,-0.083131975
"Postcode 40119, N16 5UF",N16 5UF,67,51.565724,-0.090382976
"Postcode 40120, N16 7EA",N16 7EA,76,51.56442,-0.065144976
"Postcode 40121, N16 7QX",N16 7QX,3,51.557069,-0.068168975
"Postcode 40122, N16 7SX",N16 7SX,144,51.55554,-0.073500976
"Postcode 40123, N1 7NA",N1 7NA,33,51.528778,-0.092837976
"Postcode 40124, N17 0TS",N17 0TS,16,51.605616,-0.061371975
"Postcode 40125, N17 0AG",N17 0AG,16,51.602153,-0.067338976
"Postcode 40126, N19 3NB",N19 3NB,10,51.571898,-0.129779976
"Postcode 40127, TW14 0AU",TW14 0AU,3,51.453285,-0.405318975
"Postcode 40128, W1F 0TU",W1F 0TU,12,51.514112,-0.134308976
"Postcode 40129, SW12 9AP",SW12 9AP,72,51.445538,-0.150402976
"Postcode 40130, SW12 9BN",SW12 9BN,101,51.444994,-0.151791975
"Postcode 40131, SW12 9QX",SW12 9QX,1,51.445034,-0.150940976
"Postcode 40132, W4 3UH",W4 3UH,55,51.478365,-0.268400975
"Postcode 40133, W4 4AR",W4 4AR,36,51.492082,-0.276595976
"Postcode 40134, W4 4PU",W4 4PU,45,51.492224,-0.261868976
"Postcode 40135, EC3V 9LJ",EC3V 9LJ,895,51.512796,-0.087221975
"Postcode 40136, NW10 6AS",NW10 6AS,1,51.531045,-0.235981976
"Postcode 40137, TW2 7DE",TW2 7DE,219,51.454701,-0.345328975
"Postcode 40138, TW2 5LN",TW2 5LN,1,51.437518,-0.351755976
"Postcode 40139, TW2 5BZ",TW2 5BZ,1,51.444689,-0.352719977
"Postcode 40140, NW5 4NX",NW5 4NX,2,51.549686,-0.150753975
"Postcode 40141, BR1 3RP",BR1 3RP,5,51.413703,0.011261025
"Postcode 40142, BR2 0BW",BR2 0BW,26,51.406182,0.000449024
"Postcode 40143, BR2 6AB",BR2 6AB,9,51.347503,0.043802025
"Postcode 40144, TW4 7HE",TW4 7HE,185,51.466905,-0.386055977
"Postcode 40145, BR2 9EF",BR2 9EF,135,51.390984,0.017710024
"Postcode 40146, BR2 9HJ",BR2 9HJ,5,51.396883,0.021923025
"Postcode 40147, BR3 3AF",BR3 3AF,141,51.395199,-0.015281976
"Postcode 40148, BR4 9BW",BR4 9BW,50,51.37315,0.001006025
"Postcode 40149, BR4 9HT",BR4 9HT,201,51.370309,-0.001057975
"Postcode 40150, TW10 6DG",TW10 6DG,93,51.46183,-0.294958976
"Postcode 40151, BR5 1RS",BR5 1RS,3,51.373837,0.070163024
"Postcode 40152, BR5 2GA",BR5 2GA,17,51.398683,0.105098024
"Postcode 40153, BR6 7AA",BR6 7AA,195,51.366728,0.060763024
"Postcode 40154, BR6 8ER",BR6 8ER,396,51.365842,0.063553025
"Postcode 40155, TW5 0TA",TW5 0TA,19,51.479488,-0.364168975
"Postcode 40156, TW5 0JR",TW5 0JR,34,51.480736,-0.374406976
"Postcode 40157, TW7 5LX",TW7 5LX,1,51.483944,-0.342088976
"Postcode 40158, TW1 3DX",TW1 3DX,2,51.44526,-0.328257976
"Postcode 40159, TW1 3EG",TW1 3EG,36,51.454484,-0.319902976
"Postcode 40160, TW13 4AQ",TW13 4AQ,167,51.444938,-0.407810976
"Postcode 40161, W5 3EL",W5 3EL,80,51.526788,-0.284901976
"Postcode 40162, SE8 4HY",SE8 4HY,1,51.472032,-0.023179975
"Postcode 40163, KT2 6PW",KT2 6PW,28,51.413907,-0.288611976
"Postcode 40164, W1G 7AG",W1G 7AG,18,51.52197,-0.147220975
"Postcode 40165, NW1 8LS",NW1 8LS,28,51.540025,-0.153957975
"Postcode 40166, SE3 0TX",SE3 0TX,55,51.469337,0.004204025
"Postcode 40167, SE3 0DX",SE3 0DX,2,51.467953,0.024545024
"Postcode 40168, SE3 8HS",SE3 8HS,78,51.470024,0.032182025
"Postcode 40169, NW10 8QN",NW10 8QN,4,51.541774,-0.258337976
"Postcode 40170, NW10 8LY",NW10 8LY,46,51.540963,-0.261762976
"Postcode 40171, NW10 8RR",NW10 8RR,1,51.540898,-0.257476975
"Postcode 40172, NW10 9QH",NW10 9QH,1,51.545097,-0.252023976
"Postcode 40173, NW11 6EQ",NW11 6EQ,1,51.585416,-0.181449975
"Postcode 40174, NW11 6BB",NW11 6BB,14,51.584962,-0.199251976
"Postcode 40175, NW11 6AL",NW11 6AL,2,51.588572,-0.198328976
"Postcode 40176, NW1 5BY",NW1 5BY,47,51.520728,-0.170074976
"Postcode 40177, TW8 8FL",TW8 8FL,4,51.483306,-0.309367976
"Postcode 40178, WC2B 6PP",WC2B 6PP,46,51.516775,-0.120276976
"Postcode 40179, WC2B 6NH",WC2B 6NH,1141,51.517238,-0.120560976
"Postcode 40180, UB10 0JE",UB10 0JE,7,51.535489,-0.460323976
"Postcode 40181, UB10 0NP",UB10 0NP,27,51.528222,-0.443860976
"Postcode 40182, N22 6BN",N22 6BN,11,51.59096,-0.102245975
"Postcode 40183, UB3 1TF",UB3 1TF,18,51.500859,-0.440392975
"Postcode 40184, UB3 1EH",UB3 1EH,11,51.50474,-0.430798976
"Postcode 40185, SW9 0QQ",SW9 0QQ,102,51.474971,-0.118741976
"Postcode 40186, UB2 5LS",UB2 5LS,1,51.501565,-0.392870976
"Postcode 40187, UB2 5DP",UB2 5DP,56,51.503226,-0.384132976
"Postcode 40188, N22 7TE",N22 7TE,2,51.597949,-0.113476975
"Postcode 40189, W5 4NA",W5 4NA,2,51.498441,-0.304493976
"Postcode 40190, W5 4XB",W5 4XB,29,51.497355,-0.312745975
"Postcode 40191, W6 0UA",W6 0UA,29,51.498551,-0.237524976
"Postcode 40192, W6 8RL",W6 8RL,28,51.490073,-0.215034976
"Postcode 40193, SE18 1NT",SE18 1NT,1,51.484752,0.096140025
"Postcode 40194, EC1N 2HS",EC1N 2HS,743,51.517785,-0.109716976
"Postcode 40195, EC1N 2QX",EC1N 2QX,21,51.51807,-0.108519976
"Postcode 40196, NW3 3NP",NW3 3NP,4,51.542708,-0.172538976
"Postcode 40197, NW3 4SL",NW3 4SL,35,51.546318,-0.157671976
"Postcode 40198, NW3 2XG",NW3 2XG,1,51.552699,-0.162242975
"Postcode 40199, NW7 2QH",NW7 2QH,1,51.603112,-0.236800976
"Postcode 40200, W1W 7DF",W1W 7DF,5,51.518235,-0.140222975
"Postcode 40201, W1W 7AF",W1W 7AF,5,51.51882,-0.139146975
"Postcode 40202, W1W 7EG",W1W 7EG,3,51.519301,-0.139401975
"Postcode 40203, SE19 1PL",SE19 1PL,9,51.42449,-0.083416976
"Postcode 40204, SE19 2TA",SE19 2TA,90,51.417635,-0.080570975
"Postcode 40205, W5 2RY",W5 2RY,5,51.514354,-0.301769976
"Postcode 40206, SW1Y 4DL",SW1Y 4DL,53,51.509273,-0.131941976
"Postcode 40207, SE22 8DY",SE22 8DY,20,51.461317,-0.078620976
"Postcode 40208, SE22 8HG",SE22 8HG,110,51.461488,-0.077001975
"Postcode 40209, SE22 8LZ",SE22 8LZ,94,51.449707,-0.075294975
"Postcode 40210, SE23 1DE",SE23 1DE,160,51.442102,-0.034819976
"Postcode 40211, SE24 0JX",SE24 0JX,4,51.455332,-0.104852975
"Postcode 40212, SE24 9DR",SE24 9DR,1,51.446059,-0.101408975
"Postcode 40213, SE25 6PU",SE25 6PU,2660,51.397894,-0.085922976
"Postcode 40214, SE25 6RQ",SE25 6RQ,3,51.398511,-0.088988975
"Postcode 40215, W4 2SH",W4 2SH,117,51.473573,-0.256371975
"Postcode 40216, CR8 2LE",CR8 2LE,65,51.339272,-0.117655976
"Postcode 40217, CR8 2DH",CR8 2DH,15,51.337354,-0.115250976
"Postcode 40218, SE26 5NA",SE26 5NA,8,51.425823,-0.053055976
"Postcode 40219, SE26 5HF",SE26 5HF,11,51.425847,-0.044708976
"Postcode 40220, SE26 5JX",SE26 5JX,228,51.425499,-0.048650976
"Postcode 40221, SE26 6PA",SE26 6PA,3,51.427041,-0.071729976
"Postcode 40222, SW19 1RE",SW19 1RE,75,51.420106,-0.204126976
"Postcode 40223, CR0 1AY",CR0 1AY,1,51.371494,-0.104911976
"Postcode 40224, CR0 1DP",CR0 1DP,75,51.365738,-0.099273976
"Postcode 40225, CR0 1QF",CR0 1QF,29,51.370938,-0.099963975
"Postcode 40226, W1U 4SA",W1U 4SA,33,51.518438,-0.151778976
"Postcode 40227, W1U 4QW",W1U 4QW,25,51.52044,-0.152313975
"Postcode 40228, CR0 4TJ",CR0 4TJ,3,51.37344,-0.131972976
"Postcode 40229, CR0 4XF",CR0 4XF,8,51.372892,-0.117426976
"Postcode 40230, CR0 4UP",CR0 4UP,12,51.367399,-0.116976976
"Postcode 40231, CR0 4RG",CR0 4RG,83,51.364493,-0.117960975
"Postcode 40232, CR0 5RQ",CR0 5RQ,134,51.362324,-0.068732975
"Postcode 40233, CR2 0PH",CR2 0PH,61,51.348238,-0.094297976
"Postcode 40234, CR2 8PB",CR2 8PB,6,51.342449,-0.061555975
"Postcode 40235, CR4 1JN",CR4 1JN,4,51.401153,-0.140893976
"Postcode 40236, CR5 2NS",CR5 2NS,10,51.321237,-0.135902976
"Postcode 40237, CR8 5EG",CR8 5EG,17,51.307421,-0.099905976
"Postcode 40238, W2 4UJ",W2 4UJ,8,51.515255,-0.191628976
"Postcode 40239, SW3 4SW",SW3 4SW,63,51.489757,-0.158566975
"Postcode 40240, W2 1DX",W2 1DX,1,51.520085,-0.170388976
"Postcode 40241, SW9 6BD",SW9 6BD,14,51.476696,-0.113025976
"Postcode 40242, CR9 1DX",CR9 1DX,417,51.3736,-0.096103976
"Postcode 40243, WC2B 5JZ",WC2B 5JZ,16,51.512124,-0.119506975
"Postcode 40244, EC1A 1HQ",EC1A 1HQ,10283,51.516359,-0.098905975
"Postcode 40245, EC4Y 9DA",EC4Y 9DA,206,51.512181,-0.110853976
"Postcode 40246, N21 2RA",N21 2RA,87,51.634597,-0.099632976
"Postcode 40247, W1S 3NX",W1S 3NX,84,51.510474,-0.141908976
"Postcode 40248, W1S 3AE",W1S 3AE,461,51.510632,-0.140518976
"Postcode 40249, W4 1DR",W4 1DR,10,51.497393,-0.255073975
"Postcode 40250, W1T 1HJ",W1T 1HJ,81,51.516627,-0.132980976
"Postcode 40251, W1T 1HX",W1T 1HX,208,51.517302,-0.133601976
"Postcode 40252, TW8 0AT",TW8 0AT,5,51.484405,-0.300822976
"Postcode 40253, TW8 0BJ",TW8 0BJ,18,51.487605,-0.296973975
"Postcode 40254, W1W 8DP",W1W 8DP,13,51.516617,-0.139150975
"Postcode 40255, W1W 8AJ",W1W 8AJ,252,51.516108,-0.139934976
"Postcode 40256, W8 4NW",W8 4NW,5,51.501432,-0.193410976
"Postcode 40257, E17 9DU",E17 9DU,9,51.580634,-0.002925975
"Postcode 40258, E2 6DT",E2 6DT,22,51.525099,-0.068094976
"Postcode 40259, NW9 6SH",NW9 6SH,1,51.588446,-0.251846976
"Postcode 40260, N1 5LH",N1 5LH,237,51.533351,-0.079914976
"Postcode 40261, N1 5EN",N1 5EN,10,51.539722,-0.077411976
"Postcode 40262, N15 3NB",N15 3NB,4,51.590627,-0.099822975
"Postcode 40263, RM12 4PG",RM12 4PG,6,51.550601,0.195880025
"Postcode 40264, E15 2SN",E15 2SN,572,51.536986,-0.001419975
"Postcode 40265, W1U 6AA",W1U 6AA,6,51.519943,-0.156153976
"Postcode 40266, N20 9EZ",N20 9EZ,99,51.629706,-0.169278975
"Postcode 40267, W1K 3NG",W1K 3NG,4,51.510318,-0.148514975
"Postcode 40268, RM6 6LB",RM6 6LB,2,51.570212,0.135482024
"Postcode 40269, RM6 6AP",RM6 6AP,11,51.572206,0.143007025
"Postcode 40270, RM8 1AA",RM8 1AA,10,51.5613,0.147398025
"Postcode 40271, E20 3AD",E20 3AD,198,51.552885,-0.015738975
"Postcode 40272, N8 9DB",N8 9DB,32,51.58135,-0.121394975
"Postcode 40273, N8 9EP",N8 9EP,269,51.575607,-0.121011976
"Postcode 40274, NW2 6EG",NW2 6EG,5,51.564982,-0.230628976
"Postcode 40275, N16 9AD",N16 9AD,17,51.557452,-0.087136975
"Postcode 40276, N1 0PS",N1 0PS,355,51.534125,-0.106343976
"Postcode 40277, N1 0NX",N1 0NX,108,51.536557,-0.104566976
"Postcode 40278, N1 0DS",N1 0DS,1,51.541639,-0.118603976
"Postcode 40279, N13 6JP",N13 6JP,3,51.60977,-0.107656975
"Postcode 40280, N1 1RL",N1 1RL,299,51.543573,-0.103510976
"Postcode 40281, N1 1NL",N1 1NL,54,51.543981,-0.107476976
"Postcode 40282, E2 0QU",E2 0QU,1,51.529724,-0.047051976
"Postcode 40283, N16 8BN",N16 8BN,1,51.551269,-0.078597975
"Postcode 40284, N14 5JN",N14 5JN,21,51.632645,-0.142803976
"Postcode 40285, N17 9LH",N17 9LH,43,51.590792,-0.060559975
"Postcode 40286, N13 5HY",N13 5HY,8,51.614389,-0.104662976
"Postcode 40287, WC1N 2LD",WC1N 2LD,32,51.523459,-0.115374975
"Postcode 40288, W1D 5EB",W1D 5EB,7,51.512183,-0.131202975
"Postcode 40289, RM8 2AN",RM8 2AN,10,51.546913,0.124986025
"Postcode 40290, N15 6HR",N15 6HR,67,51.57729,-0.082768975
"Postcode 40291, N1 9EF",N1 9EF,377,51.533081,-0.120989976
"Postcode 40292, N1 9HE",N1 9HE,8,51.532709,-0.121350975
"Postcode 40293, N1 9EW",N1 9EW,20,51.533487,-0.107523976
"Postcode 40294, W1J 9HU",W1J 9HU,54,51.509081,-0.136272975
"Postcode 40295, W13 8RP",W13 8RP,33,51.512262,-0.315062975
"Postcode 40296, W13 8ND",W13 8ND,8,51.518,-0.311996976
"Postcode 40297, NW10 3JD",NW10 3JD,33,51.530464,-0.216612976
"Postcode 40298, NW7 3SA",NW7 3SA,86,51.615625,-0.258169976
"Postcode 40299, NW7 4HX",NW7 4HX,129,51.624282,-0.236918975
"Postcode 40300, NW7 4SD",NW7 4SD,182,51.615923,-0.241402976
"Postcode 40301, W13 9TJ",W13 9TJ,6,51.503117,-0.323843976
"Postcode 40302, W13 9TA",W13 9TA,53,51.499255,-0.317270976
"Postcode 40303, W14 0UE",W14 0UE,2,51.495013,-0.214668976
"Postcode 40304, W14 0LT",W14 0LT,146,51.498937,-0.215932976
"Postcode 40305, W14 0HA",W14 0HA,14,51.497166,-0.213115975
"Postcode 40306, W14 0PP",W14 0PP,18,51.497214,-0.212176976
"Postcode 40307, RM2 6DB",RM2 6DB,15,51.581205,0.208266025
"Postcode 40308, N12 8QP",N12 8QP,1,51.620305,-0.177859975
"Postcode 40309, CR7 6JJ",CR7 6JJ,10,51.401665,-0.118890976
"Postcode 40310, WC1B 4HH",WC1B 4HH,19,51.520934,-0.123911975
"Postcode 40311, WC1B 5EA",WC1B 5EA,83,51.522239,-0.127781976
"Postcode 40312, WC1E 6AU",WC1E 6AU,61,51.524045,-0.135157975
"Postcode 40313, WC1E 6EA",WC1E 6EA,236,51.521987,-0.131896975
"Postcode 40314, WC1E 6BT",WC1E 6BT,2729,51.523569,-0.132423975
"Postcode 40315, WC1H 9DQ",WC1H 9DQ,7,51.528528,-0.125343976
"Postcode 40316, WC1N 3LU",WC1N 3LU,67,51.522849,-0.118268976
"Postcode 40317, CR4 2QA",CR4 2QA,79,51.40424,-0.161000976
"Postcode 40318, RM10 9ST",RM10 9ST,1,51.538347,0.158245024
"Postcode 40319, RM1 1QL",RM1 1QL,21,51.572376,0.184157024
"Postcode 40320, RM10 7AU",RM10 7AU,10,51.556253,0.163565024
"Postcode 40321, RM11 3UX",RM11 3UX,9,51.560485,0.228717025
"Postcode 40322, RM11 3AA",RM11 3AA,5,51.570297,0.239416025
"Postcode 40323, RM3 7JP",RM3 7JP,2,51.602037,0.209970025
"Postcode 40324, RM14 3PL",RM14 3PL,56,51.551783,0.294345025
"Postcode 40325, RM3 8HX",RM3 8HX,20,51.605727,0.220117024
"Postcode 40326, RM7 9AB",RM7 9AB,10,51.577072,0.175362024
"Postcode 40327, RM3 0DR",RM3 0DR,32,51.595328,0.232746025
"Postcode 40328, RM7 7AA",RM7 7AA,1,51.577846,0.174217025
"Postcode 40329, RM7 7BH",RM7 7BH,12,51.580426,0.166602024
"Postcode 40330, RM7 8AA",RM7 8AA,4,51.581875,0.164464025
"Postcode 40331, RM7 8JB",RM7 8JB,224,51.591682,0.157508025
"Postcode 40332, W9 2AX",W9 2AX,24,51.523937,-0.195547976
"Postcode 40333, N4 2EX",N4 2EX,29,51.564173,-0.092900976
"Postcode 40334, N4 3QE",N4 3QE,14,51.571512,-0.114109976
"Postcode 40335, N4 3DF",N4 3DF,15,51.569224,-0.115531975
"Postcode 40336, SE8 5QX",SE8 5QX,11,51.482939,-0.029549975
"Postcode 40337, W7 2AH",W7 2AH,157,51.500262,-0.329854976
"Postcode 40338, SE1 7LG",SE1 7LG,72,51.498487,-0.116534976
"Postcode 40339, SE1 7RL",SE1 7RL,111,51.501095,-0.111513975
"Postcode 40340, N6 5UF",N6 5UF,11,51.578936,-0.147199976
"Postcode 40341, SE17 1BX",SE17 1BX,7,51.491402,-0.091588976
"Postcode 40342, SE1 8NP",SE1 8NP,9,51.503477,-0.106977976
"Postcode 40343, SE1 8HP",SE1 8HP,375,51.502277,-0.105600976
"Postcode 40344, NW2 3EE",NW2 3EE,47,51.555705,-0.213649976
"Postcode 40345, NW2 5AN",NW2 5AN,48,51.548433,-0.226842975
"Postcode 40346, W12 8AR",W12 8AR,46,51.505341,-0.223832976
"Postcode 40347, W12 8EG",W12 8EG,58,51.502068,-0.227403976
"Postcode 40348, W1K 7AA",W1K 7AA,106,51.512963,-0.157731975
"Postcode 40349, WC1X 9BJ",WC1X 9BJ,14,51.529587,-0.116075976
"Postcode 40350, WC1X 9EP",WC1X 9EP,7,51.529823,-0.115226975
"Postcode 40351, WC1X 9JX",WC1X 9JX,140,51.529587,-0.116750976
"Postcode 40352, WC2A 1JF",WC2A 1JF,719,51.516881,-0.112330976
"Postcode 40353, WC2A 1DT",WC2A 1DT,92,51.515365,-0.111989975
"Postcode 40354, WC2A 3PH",WC2A 3PH,226,51.515603,-0.114894975
"Postcode 40355, WC2B 5RB",WC2B 5RB,3,51.515645,-0.123811975
"Postcode 40356, WC2B 5RH",WC2B 5RH,52,51.514997,-0.123232975
"Postcode 40357, WC2E 7DS",WC2E 7DS,17,51.511265,-0.121555975
"Postcode 40358, WC2E 9DJ",WC2E 9DJ,38,51.512432,-0.124696975
"Postcode 40359, WC2H 7BD",WC2H 7BD,5,51.511595,-0.129814976
"Postcode 40360, WC2H 7BG",WC2H 7BG,40,51.51135,-0.131366975
"Postcode 40361, WC2H 8LE",WC2H 8LE,8,51.515473,-0.127709975
"Postcode 40362, WC2N 4HN",WC2N 4HN,421,51.509907,-0.124349975
"Postcode 40363, WC2N 5HR",WC2N 5HR,306,51.507846,-0.125961976
"Postcode 40364, WC2N 6PB",WC2N 6PB,7,51.508383,-0.121187976
"Postcode 40365, DA15 7AG",DA15 7AG,2,51.434275,0.103684025
"Postcode 40366, DA1 4RQ",DA1 4RQ,92,51.463838,0.186559025
"Postcode 40367, DA1 4QT",DA1 4QT,8,51.461785,0.193904024
"Postcode 40368, DA1 4JA",DA1 4JA,69,51.452036,0.179504024
"Postcode 40369, DA14 4AF",DA14 4AF,23,51.426689,0.105953024
"Postcode 40370, DA14 5BQ",DA14 5BQ,19,51.411383,0.132832025
"Postcode 40371, DA14 6ER",DA14 6ER,7,51.42449,0.106730025
"Postcode 40372, EC3R 8EB",EC3R 8EB,311,51.509876,-0.083959976
"Postcode 40373, E1 7TD",E1 7TD,10,51.516937,-0.074726975
"Postcode 40374, E1 7QA",E1 7QA,153,51.515054,-0.073492975
"Postcode 40375, EC4M 9AJ",EC4M 9AJ,6,51.513329,-0.094955975
"Postcode 40376, E1W 2BS",E1W 2BS,1,51.50895,-0.064872976
"Postcode 40377, UB1 1SW",UB1 1SW,60,51.50968,-0.376107976
"Postcode 40378, SE5 0YB",SE5 0YB,5,51.480513,-0.098278975
"Postcode 40379, N12 9QT",N12 9QT,3,51.61609,-0.176309976
"Postcode 40380, E6 2BJ",E6 2BJ,3,51.538983,0.054749025
"Postcode 40381, E6 2DS",E6 2DS,3,51.537447,0.052589024
"Postcode 40382, E6 2AQ",E6 2AQ,7,51.540312,0.058443025
"Postcode 40383, UB2 4PD",UB2 4PD,1,51.500507,-0.372183977
"Postcode 40384, UB2 4EY",UB2 4EY,4,51.49867,-0.379819976
"Postcode 40385, UB2 4LN",UB2 4LN,1,51.498616,-0.363598976
"Postcode 40386, UB2 4DB",UB2 4DB,25,51.500408,-0.383229976
"Postcode 40387, UB2 4EZ",UB2 4EZ,43,51.496953,-0.378554976
"Postcode 40388, W8 5RW",W8 5RW,13,51.498872,-0.184728975
"Postcode 40389, UB3 3EP",UB3 3EP,22,51.507927,-0.416322975
"Postcode 40390, UB3 3NB",UB3 3NB,135,51.505209,-0.413463976
"Postcode 40391, E20 1DH",E20 1DH,11,51.546659,-0.011322975
"Postcode 40392, UB3 4QT",UB3 4QT,30,51.501163,-0.410851975
"Postcode 40393, UB3 4PU",UB3 4PU,96,51.502933,-0.429463976
"Postcode 40394, UB3 5EU",UB3 5EU,105,51.489524,-0.448260976
"Postcode 40395, SE5 8RW",SE5 8RW,302,51.473164,-0.092594976
"Postcode 40396, N9 7NY",N9 7NY,79,51.633012,-0.062819975
"Postcode 40397, UB4 0RJ",UB4 0RJ,100,51.522802,-0.421154975
"Postcode 40398, E2 9DQ",E2 9DQ,58,51.53462,-0.054759975
"Postcode 40399, SE6 3JL",SE6 3JL,38,51.437972,-0.024550976
"Postcode 40400, SE6 3WG",SE6 3WG,41,51.425259,-0.022034975
"Postcode 40401, SE6 3TT",SE6 3TT,208,51.42869,-0.020145976
"Postcode 40402, E1 0AA",E1 0AA,3,51.512497,-0.052097976
"Postcode 40403, E1 0HJ",E1 0HJ,189,51.513272,-0.042999976
"Postcode 40404, E10 5LU",E10 5LU,1,51.56269,-0.013796975
"Postcode 40405, E10 5LS",E10 5LS,1,51.562289,-0.013468976
